group_type,k,s,err,delta,noise_scale,n,weight_decay,hit_rate,proxy_hit_rate,correct,proxy_correct,episodes,mean_reward,wn_policy_net_0,wn_policy_net_2,wn_action_net,weight_norm_actor,wn_value_net_0,wn_value_net_2,wn_value_net_out,weight_norm_critic,weight_norm_total,fit_status,fit_L,fit_A,fit_tau,fit_L_err,fit_A_err,fit_tau_err,r_squared,rmse,fit_points_used,source_file
margin,14,1.0,0.04,0.07142857142857142,,,0.0,0.97,1.0,485,500,500,0.97,5.746192236289063,17.49288664387913,6.436232637349784,19.504996767856184,2.8620307320116725,8.016503466697081,1.0379188305306815,8.575128176378227,21.30675297072259,ok,0.931203146721037,0.7809140917984695,39010.183570331996,0.00012828814054158705,0.0003057565605115022,32.321853502620776,0.9757126644097927,0.030139524579036618,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.05,0.07142857142857142,,,0.0,0.962,1.0,481,500,500,0.962,5.903423995629104,16.85094202638675,6.473957238791202,18.992545494970223,2.8784553920134694,8.055340783426606,1.041984233796797,8.61740980367236,20.85609110315119,ok,0.9180171684244368,0.7657409087358493,38561.18022779465,0.00012392558099148638,0.00030021964902395156,31.75864121420431,0.9757999439333939,0.029428263431303753,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.06,0.07142857142857142,,,0.0,0.926,1.0,463,500,500,0.926,5.757917043495106,17.298105463165157,6.448546705142766,19.338092354287774,2.867671400807635,8.070305082016791,1.0602315763109171,8.630032119015711,21.17638473106791,ok,0.9072979573597407,0.7462517296931964,40101.70114712759,0.00013117771634079227,0.00030058563986321436,34.79361791159743,0.9739461439075835,0.030024190961494484,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.07,0.07142857142857142,,,0.0,0.948,1.0,474,500,500,0.948,5.703925883874984,16.757857267946854,6.530299099660258,18.868104224660243,2.872532117048217,8.046838226975053,1.0462204046244423,8.607997638802711,20.73892428218674,ok,0.8958489010444276,0.724362824124434,40257.84759019034,0.0001332042263781936,0.00030352065796491,36.429149916908024,0.9718054102535607,0.030373622324097935,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.08,0.07142857142857142,,,0.0,0.93,1.0,465,500,500,0.93,5.750470665659115,17.695245160781024,6.379875028874957,19.669581072326185,2.8918671387779313,8.04980318392696,1.0314440904133142,8.615457257740463,21.473670466894227,ok,0.8949021690790462,0.7369437598207494,40880.17658649864,0.00014216182700621212,0.00031678546903207683,38.33975454231965,0.9701197309695615,0.0319328888234461,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.09,0.07142857142857142,,,0.0,0.908,1.0,454,500,500,0.908,5.893446562754144,17.65142145889824,6.353003481397262,19.663825801260998,2.92231235188887,8.014212905021303,1.019476562699029,8.591091341087282,21.458632192505714,ok,0.8850929553744021,0.7099776242030789,40932.54796478537,0.00013483918438414905,0.0002999300886151774,37.75543117479869,0.9710930060000388,0.03025135184604277,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.1,0.07142857142857142,,,0.0,0.912,1.0,456,500,500,0.912,5.655381676111209,16.697120857749045,6.492285948482029,18.786350461907972,2.9435935683508294,8.080480952338032,1.0482879744327516,8.663591818297677,20.687793185154,ok,0.8639264999534176,0.7060978115612054,39191.35582692999,0.00013762748930057955,0.0003258837678650656,38.387891469494434,0.9664876005736085,0.0321949335574415,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.11,0.07142857142857142,,,0.0,0.894,1.0,447,500,500,0.894,5.735155203231593,17.3115041735586,6.366944815027268,19.316266933180795,2.9040873027987364,8.015035206026702,1.0251068314584777,8.586347094779432,21.138673673291827,ok,0.864600647920133,0.6977692505531318,41914.84838604172,0.00014499803190634356,0.00031143124720554855,41.51387306230319,0.9674152508616279,0.031763778876596635,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.12,0.07142857142857142,,,0.0,0.854,1.0,427,500,500,0.854,5.706746793390346,17.186610883777178,6.364410393878812,19.195110635157896,2.863319672538809,8.00190518508938,1.0087989444170187,8.558432184025584,21.016637070295445,ok,0.8500073745039649,0.6871988033433396,40066.45027992934,0.00014280888712633525,0.00032766122997114497,41.12560982382729,0.9638872329420464,0.03271463802235792,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.13,0.07142857142857142,,,0.0,0.862,1.0,431,500,500,0.862,5.623174956738874,17.02289044366458,6.426785361760299,19.044749033191238,2.8723714385923413,7.97852563145359,1.0251123383366314,8.541559824716616,20.872486914032347,ok,0.841683664971498,0.6671143201332526,42073.167478041265,0.00014471536126408222,0.00030909142393887435,43.369890867974426,0.9649009734412077,0.031580403556449185,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.14,0.07142857142857142,,,0.0,0.88,1.0,440,500,500,0.88,5.649474559252306,17.438481258826002,6.2957180001626964,19.381776403303114,2.847597239318527,8.009202889480862,0.9997019144788822,8.558945313533428,21.18746802776805,ok,0.8352526183642595,0.6577645149555463,43188.82250667511,0.00015287743870166603,0.0003139392177743299,46.71100966387889,0.9622882307435143,0.03246561151394232,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.15,0.07142857142857142,,,0.0,0.828,1.0,414,500,500,0.828,5.599745164335132,17.195514722828275,6.3133592175747575,19.15466985094326,2.839102332130198,7.99298539122198,1.00660086252283,8.541754082916858,20.972909667274628,ok,0.8242025241285696,0.6582328789229059,42010.99579169332,0.00014726022735211876,0.0003152181717169668,44.71467452991172,0.9626241927564511,0.032184267104819794,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.16,0.07142857142857142,,,0.0,0.862,1.0,431,500,500,0.862,5.638460113703305,17.600229051099234,6.298039473242581,19.52499926533935,2.8611020542449457,8.009186330970165,1.021790504910852,8.566039136317903,21.321412307734967,ok,0.8214751026198646,0.6431380329415546,45262.55131511682,0.0001621852040894549,0.00030992201608020305,51.140387016185414,0.9605616183358214,0.032731590409457854,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.17,0.07142857142857142,,,0.0,0.818,1.0,409,500,500,0.818,5.486323496842733,17.120293269765014,6.369750884486625,19.072962892146254,2.8658065692616534,7.97581439428461,1.0167589166614648,8.535822235678964,20.895888943146193,ok,0.8001584477449751,0.6221296739798955,42546.65270642881,0.00015319960163694225,0.00032178541557409044,49.34354906028468,0.9563644692273834,0.03304849641479591,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.18,0.07142857142857142,,,0.0,0.822,1.0,411,500,500,0.822,5.54615935423713,17.094297218978447,6.274546683242052,19.03535702511382,2.887257392814381,8.0632892257478,1.0242146627726865,8.625653834107906,20.89848609683033,ok,0.7957966752267971,0.6223687716197982,42001.56260827573,0.0001532799399169666,0.00032818891446438663,49.22324567375272,0.9550417792593882,0.033505874188233885,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.19,0.07142857142857142,,,0.0,0.822,1.0,411,500,500,0.822,5.560940858840464,17.075780096777027,6.325564563435263,19.039934248709887,2.873222322377814,8.015894632470607,1.0226808766169468,8.576470687181251,20.882407563383946,ok,0.7829903461069193,0.6091004161572753,42203.3934544727,0.00015727541936066342,0.0003343728920084137,51.655682464625706,0.9513334112994294,0.03421262901148963,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.2,0.07142857142857142,,,0.0,0.8,1.0,400,500,500,0.8,5.621126600306035,17.47889629601243,6.214101231451071,19.383599616638467,2.8548499009489587,8.011839951510254,1.013208534784006,8.565415278929754,21.19175011646443,ok,0.7823839487324554,0.6030241302861626,45098.00467546968,0.0001644791824758516,0.0003160991212032677,55.27557400808644,0.9537635247538957,0.033330255631060964,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.25,0.07142857142857142,,,0.0,0.722,1.0,361,500,500,0.722,5.569911942385188,17.794961808065324,6.069728732067637,19.609339399309608,2.850077119419649,7.988542439404177,1.0033230678088143,8.54086688054546,21.3886090886835,ok,0.7336121634483156,0.5491209951203476,45821.89207166458,0.00018071276233218338,0.0003388076097359385,66.8900987986313,0.9365157698369213,0.035973321598019116,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.3,0.07142857142857142,,,0.0,0.692,1.0,346,500,500,0.692,5.538008908466105,17.903976231156225,5.96331148793514,19.666799217417058,2.821852768000391,7.950828286667452,0.9832081355497498,8.493834335925913,21.422609859313365,ok,0.6868001768676274,0.49614184914659587,46841.09375361163,0.00017799108939333514,0.00032237122251291413,73.21152771237509,0.929247925063543,0.03455074203737522,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.35,0.07142857142857142,,,0.0,0.638,1.0,319,500,500,0.638,5.315156233322404,17.356938997232906,5.940969783365439,19.099982699079902,2.8233673756730773,7.934650097255119,0.9797213125706108,8.478792918463737,20.897350752172926,ok,0.6345071815805098,0.4341201031526487,49517.03808945009,0.0001927511447831783,0.0003195767125409561,91.49929687581499,0.9084091545647193,0.03502194401064424,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.4,0.07142857142857142,,,0.0,0.594,1.0,297,500,500,0.594,5.223700135874586,17.167453238219547,5.783731343931354,18.853647977374695,2.793650451909144,7.921985952740219,0.9799670645923735,8.45710823689465,20.663560239835636,ok,0.5866225678058812,0.38301794388903343,53029.278707952406,0.00021000604887662865,0.00031183011983126614,114.29866880694387,0.8867796035358202,0.03499052905947562,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.45,0.07142857142857142,,,0.0,0.586,1.0,293,500,500,0.586,5.024666779652925,16.78730414845115,5.655319153120551,18.413133669823967,2.782298588247246,7.915376413158386,0.981261152424797,8.44732162554527,20.258349740001275,ok,0.5391852379805904,0.3152458751521471,59183.77241524173,0.00024616108311137645,0.00030722133282773964,165.7095776738047,0.8404503352718199,0.03530728830915638,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.5,0.07142857142857142,,,0.0,0.476,1.0,238,500,500,0.476,4.970083443886931,16.83574797131982,5.336450669460705,18.34725715033683,2.8034769622955955,7.918835191576098,0.9776767781139741,8.45714406593204,20.202602077270033,ok,0.4923967803772589,0.2715255209512976,67229.07565231771,0.0002918837562449411,0.00030394583980284024,233.02558646105737,0.8019006807513616,0.0346458136515166,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.55,0.07142857142857142,,,0.0,0.436,1.0,218,500,500,0.436,4.82229803745753,16.48906856447468,4.903312263106325,17.865788861271778,2.7917851574444903,7.920059167163492,0.9743461864500212,8.454037619253153,19.765049043786615,ok,0.45159331098488864,0.2228671036536677,84910.70267170628,0.0004176369166836852,0.0003541979136057533,425.5050575422303,0.7311612066292807,0.0338574527602556,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.6,0.07142857142857142,,,0.0,0.396,1.0,198,500,500,0.396,4.613747157344289,15.86621586864172,4.374518892511404,17.09268511273697,2.751897541944096,7.897873937138952,0.952381747742087,8.417623405791504,19.052985807083072,ok,0.4089568710128685,0.16831524601696785,112991.03223498765,0.0006688435294339224,0.0005532752272127827,978.0500122222144,0.59328644567774,0.03259239217142082,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.65,0.07142857142857142,,,0.0,0.334,1.0,167,500,500,0.334,4.389007900973994,13.83036443281716,3.4723629357019576,14.919774631561388,2.765477191348119,7.885165965283002,0.955482120164016,8.410508455371602,17.127064183171033,ok,0.40965169270278473,0.16775264831194578,296009.45882956777,0.004303422867480698,0.004144844373150916,10495.601825315642,0.34653669773711604,0.03261883093136266,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.7,0.07142857142857142,,,0.0,0.286,0.642,143,321,500,0.286,3.7603087520921483,10.980833612233823,1.8509836148625995,11.753500290258843,2.762503577867625,7.896062717624925,0.9589230496926506,8.420140490136113,14.458337904017332,ok,199.8193145081049,199.56957537265663,1923398056.8792863,9483.260577271829,9483.260547582477,91401886036.56949,0.03502853267011574,0.03155106528638352,200704,run_err_weight_norm_sweep.py
margin,14,1.0,0.75,0.07142857142857142,,,0.0,0.238,0.298,119,149,500,0.238,3.0208150088916406,8.213291387271422,0.3136646586205025,8.756818157769375,2.7692310519607863,7.903179974831891,0.9626860632298405,8.429451867711483,12.154732536683152,ok,0.2506926875574528,0.013309509587175045,4148.357156250354,7.210421115354404e-05,0.0009580349166788013,434.81039766632244,0.0018314141560354935,0.030931790522798465,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.01,0.06666666666666667,,,0.0,0.98,1.0,490,500,500,0.98,5.933705778991808,17.66690211731482,6.482407299196614,19.731951223513125,2.920404788498505,8.04728807620547,1.038231268010514,8.6235453078185,21.53405286431469,ok,0.9574459597601257,0.7974444855746116,41754.44615374398,0.0001261478116711817,0.00027249397494984715,31.57769447721951,0.9806812086505972,0.027742589492814555,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.02,0.06666666666666667,,,0.0,0.98,1.0,490,500,500,0.98,5.803697463123766,17.86911233225734,6.4676373883549125,19.870038076801638,2.9353167506491467,8.073514447640102,1.0461393352934565,8.654023773467644,21.672806478287256,ok,0.945461597577442,0.7786744329217455,42875.84876051013,0.0001388755394007954,0.00028833432745227754,35.79252241932281,0.9770498019855386,0.029718479392931645,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.03,0.06666666666666667,,,0.0,0.972,1.0,486,500,500,0.972,5.798708967485943,17.443768285593464,6.456751631741949,19.48331900177895,2.8760522673767395,8.024424332975064,1.057596050920381,8.58962001064352,21.292752082629626,ok,0.9311591143964812,0.7675958986256847,40823.43680458297,0.00012604965938678518,0.0002814657880969389,32.62700466616985,0.9780967385303637,0.02835348301705001,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.04,0.06666666666666667,,,0.0,0.964,1.0,482,500,500,0.964,5.684627494006702,16.84001272493276,6.596504206268143,18.958240584633042,2.95669854634436,8.05209222565259,1.0484773705453858,8.64161792148412,20.83488532163647,ok,0.9170698389571477,0.7554345542189781,40597.02369559413,0.0001348288854666482,0.0003035146514089997,35.419806874339365,0.9738991620685907,0.030494226435752985,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.05,0.06666666666666667,,,0.0,0.954,1.0,477,500,500,0.954,5.7073738052780305,17.069142655500983,6.563752771192455,19.157572841786447,2.8825362313484004,8.019673739661807,1.0459236155123137,8.585926754005287,20.993587959505575,ok,0.9151441620175919,0.732777978622241,44041.08062900149,0.0001441224945741952,0.0002872835971338626,39.67883117914367,0.9739517640363251,0.029973769189055338,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.06,0.06666666666666667,,,0.0,0.93,1.0,465,500,500,0.93,5.922588071442024,17.3643945034571,6.446672255828177,19.446306310190202,2.881359212154351,8.07083979635336,1.0665380161028493,8.635866445682245,21.27761777966236,ok,0.9054181614837088,0.7365523549548825,41934.210659548895,0.00013334045275703688,0.00028619691457063424,36.16944895946666,0.9751006692994098,0.029196325795403003,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.07,0.06666666666666667,,,0.0,0.946,1.0,473,500,500,0.946,5.723283237312274,17.638791400368017,6.407473969890207,19.619853611967063,2.895772752654176,8.018235517214153,1.036810233337248,8.58793200395076,21.417078042055568,ok,0.9000403569330672,0.7287021369969945,43014.06058341578,0.00014341554056655572,0.00029631583666556117,39.52268300230224,0.9724032372765271,0.03058637820690946,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.08,0.06666666666666667,,,0.0,0.91,1.0,455,500,500,0.91,5.766732228451709,17.683166980754923,6.459903001489438,19.689589682179186,2.878552786506584,7.979345712238237,1.0489182722076653,8.547295109090985,21.464766375026485,ok,0.8904522301722708,0.7160320593116981,43329.789679278474,0.00014381374140649722,0.0002938725152951185,40.39170006367487,0.9717858242914029,0.030435695625882376,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.09,0.06666666666666667,,,0.0,0.906,1.0,453,500,500,0.906,5.741816203770426,17.703788049642576,6.421442630826946,19.688257670132966,2.8621509371447478,8.004967049526261,1.0361426879482305,8.564169377166026,21.47026984474899,ok,0.8795706630577314,0.7078843737358774,44069.92102657298,0.0001482912145123952,0.0002953008998263023,42.26744474257633,0.9705984032987167,0.03081921662902628,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.1,0.06666666666666667,,,0.0,0.904,1.0,452,500,500,0.904,5.699821607617352,17.523545120731924,6.4672829230892575,19.52916660700787,2.894320646338675,8.056002509537993,1.0323884785344146,8.62218617336203,21.347843984168207,ok,0.8702170221396167,0.6950388853198609,43539.345155933006,0.0001498271107677145,0.0003039184274759346,43.39279820360375,0.9680078509449201,0.03154556456138215,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.11,0.06666666666666667,,,0.0,0.888,1.0,444,500,500,0.888,5.6479751666787115,16.94806400294426,6.4998893886706375,19.010130430806296,2.869441269196771,8.04518456526798,1.0241680183893096,8.602767462653354,20.866064962343877,ok,0.8564839121895698,0.6766639705056786,43668.21250986834,0.00015008494314362373,0.00030308302633751626,44.673256128922695,0.9664296136499145,0.03150083451640072,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.12,0.06666666666666667,,,0.0,0.888,1.0,444,500,500,0.888,5.666136773545733,17.261433894475996,6.43993975064254,19.27524396789306,2.888394861563848,8.084294981610242,1.0475979065913006,8.648474524440218,21.12655063236044,ok,0.8474207127282853,0.6617996814174383,43943.6517974563,0.0001531335843709902,0.0003062862808514622,46.66125135210286,0.9641136077586147,0.03192440181297231,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.13,0.06666666666666667,,,0.0,0.86,1.0,430,500,500,0.86,5.657735776973632,17.974344817186324,6.3100389363538305,19.872182494820787,2.8644199917202364,8.016966475133424,1.0367588420779767,8.576218411922977,21.643824970565355,ok,0.8422928880714406,0.6664203196115371,45089.11413461142,0.00016411612757722698,0.0003155120030630736,49.90450658779622,0.9619635676202354,0.03326503737057087,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.14,0.06666666666666667,,,0.0,0.876,1.0,438,500,500,0.876,5.573160628448427,16.878804973500625,6.525107904393585,18.9349203824029,2.9178309733637526,7.999527352404003,1.0108647752448883,8.574848281154107,20.786034564888716,ok,0.8259757454545896,0.6496400673774815,44076.77166424738,0.00015725698261953732,0.0003130816289102414,48.8430340125729,0.961138431984012,0.03267715832948817,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.15,0.06666666666666667,,,0.0,0.858,1.0,429,500,500,0.858,5.6223559947249315,16.83049473064829,6.473272660608014,18.888612938709247,2.877372131083395,8.027890300475455,1.0331832703781147,8.590329488872502,20.750264082072952,ok,0.8172606217951043,0.6403401925121781,43007.535245989726,0.00015661919108581185,0.000323675944128271,49.115621370707764,0.9579930557345584,0.0334080530435865,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.16,0.06666666666666667,,,0.0,0.832,1.0,416,500,500,0.832,5.621185932901328,17.033788288896716,6.503117791560351,19.079785527466274,2.930120242901518,8.012651025625297,1.0250593915184343,8.592958038560152,20.92551417830795,ok,0.8102115878181477,0.6315284979080449,44650.467820957194,0.00016765076080804805,0.00032720515694867195,53.69715575589249,0.9550311491766319,0.034349359714237894,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.17,0.06666666666666667,,,0.0,0.838,1.0,419,500,500,0.838,5.711454529847678,18.213984590867565,6.243674897991244,20.08366061639871,2.8813027018156236,8.019075573045027,1.022111693635182,8.582085447020626,21.84045819974132,ok,0.8046267285571828,0.6183144690713508,45304.50806079668,0.00016060627412071721,0.00030650103430202627,52.683427074654176,0.9583448751369344,0.032382312009280316,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.18,0.06666666666666667,,,0.0,0.808,1.0,404,500,500,0.808,5.589186669096279,17.51385860571166,6.353934690209424,19.451137162909284,2.893789119023493,7.982395360149853,1.0210639424472663,8.551913395590875,21.248104848574076,ok,0.7872895779040346,0.6032291930533898,43913.581084838865,0.00015982225753942224,0.0003200290818054758,53.41978102864528,0.9533891769938435,0.0333456010944382,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.19,0.06666666666666667,,,0.0,0.822,1.0,411,500,500,0.822,5.531863396787257,17.415595954475158,6.375046777860387,19.353183627252502,2.8593726679266087,7.995900952186358,1.0141826639423575,8.55213485435664,21.15856155501257,ok,0.7808971495206151,0.5892821892412045,45690.311786457125,0.0001721436427657449,0.0003241991642859625,59.3439493289771,0.9489414937221534,0.03437927580867982,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.2,0.06666666666666667,,,0.0,0.818,1.0,409,500,500,0.818,5.624521367584465,17.637866856242585,6.260786193486656,19.54295350282316,2.8771084331123813,7.984007773520676,1.0018670050774598,8.54551757118244,21.329624989035693,ok,0.7779625801525055,0.5954064071502541,46710.81968390426,0.00017197024965417404,0.00031283862583505974,58.91252497177257,0.9526461952626015,0.03348975553044585,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.25,0.06666666666666667,,,0.0,0.734,1.0,367,500,500,0.734,5.475615273919735,17.692935597020675,6.185244404145272,19.526381667050217,2.9279861189273464,7.993358238252571,0.9957807146312266,8.57079097104246,21.324587660178043,ok,0.7313883530654468,0.5411352211343775,49084.44276123444,0.0001838372628012201,0.0003090882299241616,69.90485507257473,0.9430293569769866,0.03375951215838775,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.3,0.06666666666666667,,,0.0,0.696,1.0,348,500,500,0.696,5.567689103990493,17.81517714576697,6.016734015816811,19.610731422128023,2.846936471130965,7.967616246951361,0.9954779145319529,8.519326980909923,21.381293672706036,ok,0.6843194991141339,0.4786747807014598,51391.80420982788,0.0002023687002509228,0.0003160564341281865,87.67411610334759,0.9236058139836278,0.035105215025570825,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.35,0.06666666666666667,,,0.0,0.636,1.0,318,500,500,0.636,5.284977465112817,17.513389951841063,5.981654354880108,19.246558217854275,2.8387853835700416,7.959354342889508,0.9825591813234482,8.507376008761337,21.04294299254983,ok,0.630254330204452,0.42688183384281725,51845.1886543709,0.00020013556442347407,0.00030812531895332477,97.37206709251487,0.9096789800089065,0.034327302595703074,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.4,0.06666666666666667,,,0.0,0.6,1.0,300,500,500,0.6,5.1765945781597,17.4296146923068,5.872736483192096,19.107004829379328,2.7854442594652764,7.935773530784442,0.9831069009372005,8.467685659798514,20.899266350355035,ok,0.5846514375896894,0.3694146377439998,58636.294851744904,0.0002460620120261656,0.00031149833796178844,141.14274815370695,0.8757582092473452,0.03575855897658852,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.45,0.06666666666666667,,,0.0,0.522,1.0,261,500,500,0.522,5.149728847513369,17.382651663046843,5.531552059852187,18.954533870095343,2.788687830423947,7.9245835490230645,0.9733185120036042,8.45713622728229,20.75566205639806,ok,0.539677001673809,0.32210473716169596,60865.575024336016,0.00025953236234122845,0.0003104410397526818,171.77234959421554,0.8429398124415882,0.03575519492339226,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.5,0.06666666666666667,,,0.0,0.516,1.0,258,500,500,0.516,5.026443188857758,17.14774160689325,5.327810127980245,18.646601140888954,2.7811535606916067,7.914134186234557,0.977047525508409,8.445291996904324,20.46994604341637,ok,0.49769190695800825,0.27239003019635666,73967.4946006984,0.00034109494288349823,0.000318992112081304,276.2145268448535,0.7993700122567973,0.03480596608894994,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.55,0.06666666666666667,,,0.0,0.466,1.0,233,500,500,0.466,4.783044448719083,15.915698820344032,4.983793378065021,17.35007722096843,2.7627202825405552,7.92935057250788,0.9756630290645903,8.453350945487564,19.29985289532392,ok,0.45301444431365057,0.21477938807809505,91699.95015688724,0.00047649587592254734,0.00039391568785135167,513.2739917084793,0.7112049235675766,0.03380080879764478,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.6,0.06666666666666667,,,0.0,0.37,1.0,185,500,500,0.37,4.621710679671315,15.315212151645575,4.392552172520342,16.589467967503158,2.785149734778361,7.917819579840729,0.9525011820160829,8.447258990097747,18.616300166536867,ok,0.41659488208305273,0.17605702522799663,139772.81462083448,0.001014070256778821,0.0008755553453390488,1537.9225428364887,0.5688614383972709,0.03316285298782367,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.65,0.06666666666666667,,,0.0,0.342,0.98,171,490,500,0.342,4.252051166583382,14.002507070448674,3.346450887302093,15.011624726269078,2.77285410762766,7.894148303195289,0.9530114771552607,8.421076428261312,17.21230388800266,ok,0.36605079739775276,0.12642073405516838,205333.4993152044,0.0020249346789234643,0.001876994112839928,5191.2246923175935,0.33825538684089185,0.03158945363606147,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.7,0.06666666666666667,,,0.0,0.272,0.688,136,344,500,0.272,3.6995610065699824,11.201214369549417,1.7749950194530306,11.929147593730933,2.756649209987964,7.8953435269723204,0.9634894095521185,8.41806843154355,14.600288984508717,ok,425.98864173563334,425.7396324025554,5030881259.432873,9961.372462563933,9961.372434678402,117713740112.90388,0.023977298846104445,0.031281449973004034,200704,run_err_weight_norm_sweep.py
margin,15,1.0,0.75,0.06666666666666667,,,0.0,0.276,0.286,138,143,500,0.276,3.2224102411872377,8.600817190721159,0.5533780446215992,9.201315741293863,2.776271626548402,7.883715544711879,0.9539393934735675,8.41252966120953,12.467352031274018,ok,-0.14273905452881508,-0.39339315154083554,31495134.248634502,28.397988877100403,28.397840967014897,2280833279.578748,0.0005889540019557993,0.02971672960628689,200704,run_err_weight_norm_sweep.py
margin,16,1.0,0.01,0.0625,,,0.0,0.986,1.0,493,500,500,0.986,5.736917976495203,17.0912141662453,6.574180318969537,19.189624186310276,2.8987054084080364,8.059552693599079,1.0530733023956516,8.629475421243903,21.040663546040484,ok,0.9413640747960229,0.7806384057139949,41985.19339631582,0.00012988446080392874,0.0002782807575212917,33.25036026596307,0.9789457456611314,0.028404697412401838,200704,run_err_weight_norm_sweep.py
margin,16,1.0,0.02,0.0625,,,0.0,0.974,1.0,487,500,500,0.974,5.868512272006241,17.9461435450238,6.493477916945691,19.966691260275166,3.0270169580108712,8.051953599167614,1.034842405561331,8.664161080657587,21.765487523019797,ok,0.9474276996991244,0.7808270373534786,46269.29507768453,0.00014944785570053341,0.00027595501464984854,38.972018962797115,0.978122835272828,0.02942258910841284,200704,run_err_weight_norm_sweep.py
margin,16,1.0,0.03,0.0625,,,0.0,0.972,1.0,486,500,500,0.972,5.701434556398966,17.557767226950176,6.54283128624249,19.585458565908013,2.904059661433652,8.035255441716386,1.0695440997154844,8.610622341737857,21.394695705920537,ok,0.9314991527744865,0.7657347874818171,44673.34676854328,0.00014521635038949095,0.000283196256564261,38.3634730019333,0.9765637498253847,0.02973614819868561,200704,run_err_weight_norm_sweep.py
margin,16,1.0,0.04,0.0625,,,0.0,0.968,1.0,484,500,500,0.968,5.774751505934411,17.382917706460507,6.505543183697095,19.437995654383137,2.985773008757298,8.057712322279604,1.0261433692056954,8.65416307580375,21.277457874530565,ok,0.9198308309687322,0.7565588323455782,43496.45399815145,0.00014426963141105057,0.00029309118876219754,38.37801945072195,0.974729288712022,0.030407891852268967,200704,run_err_weight_norm_sweep.py
margin,16,1.0,0.05,0.0625,,,0.0,0.966,1.0,483,500,500,0.966,5.811102424798298,17.939302440294956,6.465482047139528,19.934641745909374,2.9073919493326614,8.046900984342528,1.0407582085756217,8.619090500022299,21.718164346586185,ok,0.9137406709156888,0.7475226511946695,45148.96864520847,0.00015061386264610525,0.00028895020984365813,40.84023462884529,0.974299665854439,0.030482617329015322,200704,run_err_weight_norm_sweep.py
